,current_fungi_name,common_name,foray_date,foray_location,month,year,day,genus,species
1499,Pluteus granularis,,2001-09-14,Sam A Baker Park,9,2001,14,Pluteus,granularis
1500,Lenzites betulinus,Gilled Polypore ,2001-09-14,Sam A Baker Park,9,2001,14,Lenzites,betulinus
1501,Aureoboletus auriporus,Acidic Golden-pored Bolete ,2001-09-15,Mingo National Wildlife Refuge,9,2001,15,Aureoboletus,auriporus
1502,Mycena leaiana,,2001-09-14,Sam A Baker Park,9,2001,14,Mycena,leaiana
1503,Pluteus cervinus,Deer shield ,2001-09-14,Sam A Baker Park,9,2001,14,Pluteus,cervinus
1504,Gymnopilus liquiritiae,,2001-09-14,Sam A Baker Park,9,2001,14,Gymnopilus,liquiritiae
1505,Agaricus placomyces,Flat-cap Agaric,2001-09-15,Mingo National Wildlife Refuge,9,2001,15,Agaricus,placomyces
1506,Lentinus levis,Giant Panus ,2001-09-15,Mingo National Wildlife Refuge,9,2001,15,Lentinus,levis
1507,Calvatia rubroflava,Orange-staining Puffball ,2001-09-15,Mingo National Wildlife Refuge,9,2001,15,Calvatia,rubroflava
1508,Lycoperdon perlatum,Common puffball ,2001-09-14,Sam A Baker Park,9,2001,14,Lycoperdon,perlatum
1509,Hypholoma fasciculare,Sulphur tuft ,2001-09-15,Mingo National Wildlife Refuge,9,2001,15,Hypholoma,fasciculare
1510,Leucocoprinus cepistipes,Onion-stalk Lepiota ,2001-09-15,Mingo National Wildlife Refuge,9,2001,15,Leucocoprinus,cepistipes
1511,Hericium coralloides,Coral tooth ,2001-09-22,Tyson Research Center,9,2001,22,Hericium,coralloides
1512,Clitocybe odora,,2001-09-22,Tyson Research Center,9,2001,22,Clitocybe,odora
1513,Ptychoverpa bohemica,,1992-04-11,Meramec State Park,4,1992,11,Ptychoverpa,bohemica
1514,Pluteus cervinus,Deer shield ,1992-04-11,Meramec State Park,4,1992,11,Pluteus,cervinus
1515,Mutinus elegans,Devil's dipstick ,2001-09-22,Tyson Research Center,9,2001,22,Mutinus,elegans
1516,Pleurotus ostreatus,Oyster mushroom ,2001-09-22,Tyson Research Center,9,2001,22,Pleurotus,ostreatus
1517,Agaricus siccus,Orange Pinwheel Marasmius ,2001-09-22,Tyson Research Center,9,2001,22,Agaricus,siccus
1518,Lycoperdon pyriforme,Pear-shaped Puffball ,2001-09-22,Tyson Research Center,9,2001,22,Lycoperdon,pyriforme
1519,Mycena leaiana,,2001-09-22,Tyson Research Center,9,2001,22,Mycena,leaiana
1520,Armillaria mellea,Honey fungus,2001-09-22,Tyson Research Center,9,2001,22,Armillaria,mellea
1521,Auricularia auricula-judae,Jelly ear,2001-09-22,Tyson Research Center,9,2001,22,Auricularia,auricula-judae
1522,Polyporus radicatus,,2001-09-22,Tyson Research Center,9,2001,22,Polyporus,radicatus
1523,Amanita rubescens,Eurasian Blusher,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Amanita,rubescens
1524,Agaricus spretus,Hated Caesar,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Agaricus,spretus
1525,Amanita vaginata,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Amanita,vaginata
1526,Amanita verna,European Springtime Destroying Angel,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Amanita,verna
1527,Amanita virosa,European Destroying Angel,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Amanita,virosa
1528,Limacella glioderma,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Limacella,glioderma
1529,Coprinellus disseminatus,Fairy inkcap ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Coprinellus,disseminatus
1530,Cortinarius sanguineus,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Cortinarius,sanguineus
1531,Gymnopilus liquiritiae,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Gymnopilus,liquiritiae
1532,Clitopilus abortivus,Aborted entoloma ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Clitopilus,abortivus
1533,Entoloma sinuatum,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Entoloma,sinuatum
1534,Gliophorus psittacinus,Parrot waxcap ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Gliophorus,psittacinus
1535,Hygrocybe conica,Blackening waxcap ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Hygrocybe,conica
1536,Hygrocybe acutoconica var. cuspidata,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Hygrocybe,acutoconica
1537,Lepiota aspera,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Lepiota,aspera
1538,Lepiota brunnescens,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Lepiota,brunnescens
1539,Leucoagaricus coerulescens,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Leucoagaricus,coerulescens
1540,Lepiota cristata,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Lepiota,cristata
1541,Leucoagaricus rubrotinctus,Ruby dapperling ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Leucoagaricus,rubrotinctus
1542,Cystolepiota seminuda,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Cystolepiota,seminuda
1543,Pluteus admirabilis,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Pluteus,admirabilis
1544,Pluteus cervinus,Deer shield ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Pluteus,cervinus
1545,Pluteus bombycina,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Pluteus,bombycina
1546,Lactarius hygrophoroides,Hygrophorus Milky ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Lactarius,hygrophoroides
1547,Lactarius indigo,Diminutive Indigo Milk Cap ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Lactarius,indigo
1548,Lactarius subvernalis,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Lactarius,subvernalis
1549,Lactarius uvidus,Shiner ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Lactarius,uvidus
1550,Lactarius yazooensis,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Lactarius,yazooensis
1551,Russula aeruginea,Green brittlegill ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Russula,aeruginea
1552,Russula cyanoxantha,Charcoal burner ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Russula,cyanoxantha
1553,Russula emetica,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Russula,emetica
1554,Russula nigrescentipes,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Russula,nigrescentipes
1555,Russula nigricans,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Russula,nigricans
1556,Russula rosea,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Russula,rosea
1557,Hypholoma fasciculare,Sulphur tuft ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Hypholoma,fasciculare
1558,Pholiota polychroa,Variable Pholiota ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Pholiota,polychroa
1559,Stropharia hardii,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Stropharia,hardii
1560,Stropharia kauffmanii,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Stropharia,kauffmanii
1561,Desarmillaria tabescens,Ringless honey fungus,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Desarmillaria,tabescens
1562,Infundibulicybe gibba,Common funnel ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Infundibulicybe,gibba
1563,Clitocybe odora,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Clitocybe,odora
1564,Hohenbuehelia petaloides,Shoehorn Oyster ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Hohenbuehelia,petaloides
1565,Laccaria ochropurpurea,Purple-gilled Laccaria ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Laccaria,ochropurpurea
1566,Lentinellus ursinus,Bear Lentinus ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Lentinellus,ursinus
1567,Marasmius capillaris,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Marasmius,capillaris
1568,Marasmius cohaerens,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Marasmius,cohaerens
1569,Marasmius delectans,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Marasmius,delectans
1570,Marasmius nigrodiscus,Black-eyed Marasmius ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Marasmius,nigrodiscus
1571,Marasmius pallidocephalus,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Marasmius,pallidocephalus
1572,Agaricus siccus,Orange Pinwheel Marasmius ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Agaricus,siccus
1573,Marasmius sullivantii,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Marasmius,sullivantii
1574,Mycena haematopus,Bleeding Fairy Helmet ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Mycena,haematopus
1575,Mycena leaiana,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Mycena,leaiana
1576,Mycena luteopallens,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Mycena,luteopallens
1577,Omphalotus olearius,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Omphalotus,olearius
1578,Hymenopellis radicata,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Hymenopellis,radicata
1579,Lentinus levis,Giant Panus ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Lentinus,levis
1580,Pleurotus ostreatus,Oyster mushroom ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Pleurotus,ostreatus
1581,Tricholoma resplendens,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Tricholoma,resplendens
1582,Tricholoma sejunctum,Deceiving knight ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Tricholoma,sejunctum
1583,Tricholoma splendens,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Tricholoma,splendens
1584,Tricholoma sulfureoides,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Tricholoma,sulfureoides
1585,Bondarzewia berkeleyi,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Bondarzewia,berkeleyi
1586,Cantharellus minor,Small Chanterelle ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Cantharellus,minor
1587,Cantharellus cinnabarinus,Cinnabar chanterelle ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Cantharellus,cinnabarinus
1588,Cantharellus lateritius,Smooth Chanterelle ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Cantharellus,lateritius
1589,Artomyces pyxidatus,Crown-tipped Coral ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Artomyces,pyxidatus
1590,Physalacria inflata,Bladder stalks ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Physalacria,inflata
1591,Ramaria araiospora,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Ramaria,araiospora
1592,Merulius incarnata,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Merulius,incarnata
1593,Phlebia tremellosa,Jelly rot ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Phlebia,tremellosa
1594,Ganoderma lucidum,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Ganoderma,lucidum
1595,Phellinus gilvus,Mustard Yellow Polypore ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Phellinus,gilvus
1596,Hericium erinaceus,Bearded tooth ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Hericium,erinaceus
1597,Mycorrhaphium adustum,Kidney-shaped Tooth ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Mycorrhaphium,adustum
1598,Laetiporus sulphureus,Chicken of the woods ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Laetiporus,sulphureus
1599,Lenzites betulinus,Gilled Polypore ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Lenzites,betulinus
1600,Bjerkandera adusta,Smoky bracket ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Bjerkandera,adusta
1601,Polyporus badius,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Polyporus,badius
1602,Poronidulus conchifer,Little nest polypore ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Poronidulus,conchifer
1603,Gloeoporus dichrous,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Gloeoporus,dichrous
1604,Polyporus varius,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Polyporus,varius
1605,Polyporus radicatus,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Polyporus,radicatus
1606,Trametes versicolor,Turkeytail ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Trametes,versicolor
1607,Spongipellis pachydon,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Spongipellis,pachydon
1608,Trametes versicolor,Turkeytail ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Trametes,versicolor
1609,Trichaptum biformis,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Trichaptum,biformis
1610,Tyromyces chioneus,White Cheese Polypore ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Tyromyces,chioneus
1611,Boletellus chrysenteroides,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Boletellus,chrysenteroides
1612,Aureoboletus russellii,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Aureoboletus,russellii
1613,Gyrodon merulioides,Ash Tree Bolete,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Gyrodon,merulioides
1614,Aureoboletus auriporus,Acidic Golden-pored Bolete ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Aureoboletus,auriporus
1615,Boletus caespitosus,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Boletus,caespitosus
1616,Cyanoboletus pulverulentus,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Cyanoboletus,pulverulentus
1617,Boletus curtisii,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Boletus,curtisii
1618,Boletus flammans,Flame bolete,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Boletus,flammans
1619,Butyriboletus frostii,Frost's Bolete,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Butyriboletus,frostii
1620,Boletus illudens,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Boletus,illudens
1621,Boletus pallidus,Pallid Bolete,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Boletus,pallidus
1622,Gyroporus castaneus,Chestnut bolete ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Gyroporus,castaneus
1623,Phylloporus rhodoxanthus,Gilled Bolete ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Phylloporus,rhodoxanthus
1624,Strobilomyces strobilaceus,Old man of the woods ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Strobilomyces,strobilaceus
1625,Tylopilus alboater,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Tylopilus,alboater
1626,Tylopilus indecisus,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Tylopilus,indecisus
1627,Geastrum triplex,Collared earthstar ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Geastrum,triplex
1628,Lycoperdon echinatum,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Lycoperdon,echinatum
1629,Lycoperdon perlatum,Common puffball ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Lycoperdon,perlatum
1630,Lycoperdon pyriforme,Pear-shaped Puffball ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Lycoperdon,pyriforme
1631,Crucibulum crucibuliforme,White-egg Bird's Nest Fungus,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Crucibulum,crucibuliforme
1632,Helvella elastica,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Helvella,elastica
1633,Mutinus elegans,Devil's dipstick ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Mutinus,elegans
1634,Phallus ravenelii,Ravenel's Stinkhorn ,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Phallus,ravenelii
1635,Scleroderma citrinum,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Scleroderma,citrinum
1636,Helvellosebacina concrescens,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Helvellosebacina,concrescens
1637,Tremella fusiformis,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Tremella,fusiformis
1638,Sebacina pallida,,1992-09-12,Mingo National Wildlife Refuge,9,1992,12,Sebacina,pallida
1639,Cantharellus cibarius,Chanterelle ,1993-06-25,Rockwood Reservation,6,1993,25,Cantharellus,cibarius
1640,Cantharellus minor,Small Chanterelle ,1993-06-25,Rockwood Reservation,6,1993,25,Cantharellus,minor
1641,Cantharellus cinnabarinus,Cinnabar chanterelle ,1993-06-25,Rockwood Reservation,6,1993,25,Cantharellus,cinnabarinus
1642,Clavulina amethystina,,1993-06-25,Rockwood Reservation,6,1993,25,Clavulina,amethystina
1643,Cortinarius cinnabarinus,,1993-06-25,Rockwood Reservation,6,1993,25,Cortinarius,cinnabarinus
1644,Craterellus fallax,Black Trumpet ,1993-06-25,Rockwood Reservation,6,1993,25,Craterellus,fallax
1645,Galiella rufa,Hairy rubber cup ,1993-06-25,Rockwood Reservation,6,1993,25,Galiella,rufa
1646,Helvella atra,,1993-06-25,Rockwood Reservation,6,1993,25,Helvella,atra
1647,Helvella crispa,Elfin saddle ,1993-06-25,Rockwood Reservation,6,1993,25,Helvella,crispa
1648,Gliophorus psittacinus,Parrot waxcap ,1993-06-25,Rockwood Reservation,6,1993,25,Gliophorus,psittacinus
1649,Laccaria laccata,Common Laccaria ,1993-06-25,Rockwood Reservation,6,1993,25,Laccaria,laccata
1650,Laccaria laccata,Common Laccaria ,1993-06-25,Rockwood Reservation,6,1993,25,Laccaria,laccata
1651,Lactarius volemus,Apricot Milk Cap ,1993-06-25,Rockwood Reservation,6,1993,25,Lactarius,volemus
1652,Leotia lubrica,Jellybaby ,1993-06-25,Rockwood Reservation,6,1993,25,Leotia,lubrica
1653,Peziza succosa,Yellowing cup ,1993-06-25,Rockwood Reservation,6,1993,25,Peziza,succosa
1654,Russula virescens,,1993-06-25,Rockwood Reservation,6,1993,25,Russula,virescens
1655,Sarcoscypha occidentalis,Stalked Scarlet Cup ,1993-06-25,Rockwood Reservation,6,1993,25,Sarcoscypha,occidentalis
1656,Strobilomyces strobilaceus,Old man of the woods ,1993-06-25,Rockwood Reservation,6,1993,25,Strobilomyces,strobilaceus
1657,Scleroderma citrinum,,1993-06-25,Rockwood Reservation,6,1993,25,Scleroderma,citrinum
1658,Sebacina pallida,,1993-06-25,Rockwood Reservation,6,1993,25,Sebacina,pallida
1659,Xeromphalina campanella,Fuzzy Foot ,1993-06-25,Rockwood Reservation,6,1993,25,Xeromphalina,campanella
1660,Agaricus placomyces,Flat-cap Agaric,1993-07-03,Engelmann Woods,7,1993,3,Agaricus,placomyces
1661,Amanita bisporigera,Eastern North American Destroying Angel,1993-07-03,Engelmann Woods,7,1993,3,Amanita,bisporigera
1662,Amanita rubescens,Eurasian Blusher,1993-07-03,Engelmann Woods,7,1993,3,Amanita,rubescens
1663,Amanita vaginata,,1993-07-03,Engelmann Woods,7,1993,3,Amanita,vaginata
1664,Auricularia auricula-judae,Jelly ear,1993-07-03,Engelmann Woods,7,1993,3,Auricularia,auricula-judae
1665,Boletus edulis,King Bolete,1993-07-03,Engelmann Woods,7,1993,3,Boletus,edulis
1666,Boletus badius,,1993-07-03,Engelmann Woods,7,1993,3,Boletus,badius
1667,Boletus subvelutipes,,1993-07-03,Engelmann Woods,7,1993,3,Boletus,subvelutipes
1668,Cantharellus cibarius,Chanterelle ,1993-07-03,Engelmann Woods,7,1993,3,Cantharellus,cibarius
1669,Cantharellus cinnabarinus,Cinnabar chanterelle ,1993-07-03,Engelmann Woods,7,1993,3,Cantharellus,cinnabarinus
1670,Clavaria fragilis,,1993-07-03,Engelmann Woods,7,1993,3,Clavaria,fragilis
1671,Artomyces pyxidatus,Crown-tipped Coral ,1993-07-03,Engelmann Woods,7,1993,3,Artomyces,pyxidatus
1672,Clavulinopsis fusiformis,Golden spindles ,1993-07-03,Engelmann Woods,7,1993,3,Clavulinopsis,fusiformis
1673,Crucibulum crucibuliforme,White-egg Bird's Nest Fungus,1993-07-03,Engelmann Woods,7,1993,3,Crucibulum,crucibuliforme
1674,Galiella rufa,Hairy rubber cup ,1993-07-03,Engelmann Woods,7,1993,3,Galiella,rufa
1675,Ganoderma lipsiense,,1993-07-03,Engelmann Woods,7,1993,3,Ganoderma,lipsiense
1676,Hygrocybe conica,Blackening waxcap ,1993-07-03,Engelmann Woods,7,1993,3,Hygrocybe,conica
1677,Laccaria amethystina,Amethyst deceiver ,1993-07-03,Engelmann Woods,7,1993,3,Laccaria,amethystina
1678,Laccaria laccata,Common Laccaria ,1993-07-03,Engelmann Woods,7,1993,3,Laccaria,laccata
1679,Lactarius hygrophoroides,Hygrophorus Milky ,1993-07-03,Engelmann Woods,7,1993,3,Lactarius,hygrophoroides
1680,Lactarius piperatus,Peppery milkcap ,1993-07-03,Engelmann Woods,7,1993,3,Lactarius,piperatus
1681,Lactarius volemus,Apricot Milk Cap ,1993-07-03,Engelmann Woods,7,1993,3,Lactarius,volemus
1682,Lactarius yazooensis,,1993-07-03,Engelmann Woods,7,1993,3,Lactarius,yazooensis
1683,Leccinum rugosiceps,Wrinkled bolete ,1993-07-03,Engelmann Woods,7,1993,3,Leccinum,rugosiceps
1684,Leotia lubrica,Jellybaby ,1993-07-03,Engelmann Woods,7,1993,3,Leotia,lubrica
1685,Lepiota cristata,,1993-07-03,Engelmann Woods,7,1993,3,Lepiota,cristata
1686,Lycoperdon perlatum,Common puffball ,1993-07-03,Engelmann Woods,7,1993,3,Lycoperdon,perlatum
1687,Agaricus siccus,Orange Pinwheel Marasmius ,1993-07-03,Engelmann Woods,7,1993,3,Agaricus,siccus
1688,Pycnoporus cinnabarinus,,1993-07-03,Engelmann Woods,7,1993,3,Pycnoporus,cinnabarinus
1689,Russula compacta,Firm Russula ,1993-07-03,Engelmann Woods,7,1993,3,Russula,compacta
1690,Russula emetica,,1993-07-03,Engelmann Woods,7,1993,3,Russula,emetica
1691,Russula mariae,Purple-bloom russula ,1993-07-03,Engelmann Woods,7,1993,3,Russula,mariae
1692,Russula virescens,,1993-07-03,Engelmann Woods,7,1993,3,Russula,virescens
1693,Sarcoscypha occidentalis,Stalked Scarlet Cup ,1993-07-03,Engelmann Woods,7,1993,3,Sarcoscypha,occidentalis
1694,Schizophyllum commune,Common Split Gill ,1993-07-03,Engelmann Woods,7,1993,3,Schizophyllum,commune
1695,Strobilomyces strobilaceus,Old man of the woods ,1993-07-03,Engelmann Woods,7,1993,3,Strobilomyces,strobilaceus
